"code","task","cue","response","target","TSR_score","strict","lenient","condition","strict_numeric","lenient_numeric","closeness","degree","age","Gender","Ethnicity","education","languages","Language","first.language","Disorders","Device","Distraction","Honesty"
40051,2,"gallery","pruffed","pruffed",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"gallery","pruffed","pruffed",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"pageant","pheties","pheties",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"pageant","pheties","pheties",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"pigeon","blosper","blosper",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"pigeon","blosper","blosper",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"poised","achirin","achirin",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"poised","achirin","achirin",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"proposal","drandal","drandal",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"proposal","drandal","drandal",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"publicity","fastade","fastade",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"publicity","fastade","fastade",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"publish","trunned","trunned",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"publish","trunned","trunned",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"sacred","ottress","ottress",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"sacred","ottress","ottress",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"adjust","slarves","slarves",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"adjust","slarves","slarves",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"anguish","trapely","trapely",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"anguish","trapely","trapely",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"apple","dramens","dramens",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"apple","dramens","dramens",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"olive","tremish","tremish",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"olive","tremish","tremish",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"orange","scrones","scrones",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"orange","scrones","scrones",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"orphan","castopp","castopp",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"orphan","castopp","castopp",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"breeding","detrabe","detrabe",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"breeding","detrabe","detrabe",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"bloom","drusier","drusier",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"bloom","drusier","drusier",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"surgical","cridded","cridded",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"surgical","cridded","cridded",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"vessel","blonged","blonged",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"vessel","blonged","blonged",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"sewer","addeded","addeded",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"sewer","addeded","addeded",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"banner","drereby","drereby",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"banner","drereby","drereby",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"boost","bruden","brudied",77,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"boost","bruden","brudied",77,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40055,1,"broker","idk","annual",0,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"breeding","portray","portray",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"cosmic","donation","donation",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"boost","oyster","oyster",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"confined","spaciois","spacious",88,"wrong","correct","A1_B1",0,1,"low","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"depend","crack","crack",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"click","writer","frontier",57,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"compound","chemistry","venom",29,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"editing","idk","guiding",40,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"gallery","hunter","hunter",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"gifted","writer","writer",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"grape","tree","tree",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"harass","IDK","fatal",0,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"heroic","litter","folklore",29,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"laser","frozen","frozen",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"currency","knob","knob",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"delayed","idk","ominous",20,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"demand","crack","wasp",22,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"mole","litter","litter",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"dive","folklore","mischief",13,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"bloom","flower","striped",15,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"orange","fruit","fruit",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"orphan","idk","wizard",44,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"pageant","flyer","flyer",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"pigeon","idk","educate",20,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"poised","giggle","giggle",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"proposal","idk","breed",25,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"publicity","idk","hairdo",44,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"liberty","vitamin","vitamin",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"madness","mature","mature",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"modesty","IDK","banking",20,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"adjust","prolong","prolong",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"mutant","IDK","nurse",0,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"donation","nuisance","nuisance",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"apple","flower","flower",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"anguish","mob","east",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"sewer","animal","compute",15,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"surgical","demon","regard",18,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"publish","divine","divine",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"sacred","idk","natives",20,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"vessel","idk","upon",0,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"olive","IDK","habitat",20,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40055,1,"banner","chemist","chemist",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese ","yes","no","computer","no","no"
40065,2,"boost","pruffed","pruffed",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"boost","pruffed","pruffed",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"bloom","tremish","tremish",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"bloom","tremish","tremish",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"compound","plished","plished",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"compound","plished","plished",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"breeding","clitten","clitten",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"breeding","clitten","clitten",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"broker","tossens","tossens",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"broker","tossens","tossens",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"click","treeple","treeple",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"click","treeple","treeple",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"donation","stereas","stereas",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"donation","stereas","stereas",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"editing","slarves","slarves",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
40065,2,"editing","slarves","slarves",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
